1,$\bar{1}$,2,$m$,$2/m$,222,$mm2$,$mmm$,$\bar{4}$,4,$\bar{4}2m$,422,$4/m$,$4mm$,$4/mmm$,3,$\bar{3}$,32,$3m$,$\bar{3}m$,$\bar{6}$,$\bar{6}m2$,6,622,$6/m$,$6mm$,$6/mmm$,23,432,$m\bar{3}$,$\bar{4}3m$,$m\bar{3}m$,$\infty$
d3234,0,d3234,0,0,0,0,0,0,0,0,0,0,0,0,-d3134,0,0,-d3134,0,-d3134,-d3134,0,0,0,0,0,0,0,0,0,0,0
d3235,0,0,d3235,0,0,0,0,0,0,0,0,0,0,0,-d3135,0,-d3135,0,0,-d3135,0,0,0,0,0,0,0,0,0,0,0,0
d3236,0,d3236,0,0,d3236,0,0,d3136,-d3136,d3136,-d3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d1134,-d1124,0,d1124,0,0
d3244,0,0,d3244,0,0,d3244,0,-d3155,d3155,0,0,0,d3155,0,d3155,0,0,d3155,0,0,0,d3155,0,0,d3155,0,0,0,0,0,0,0
d3245,0,d3245,0,0,d3245,0,0,d3145,-d3145,d3145,-d3145,0,0,0,-d3145,0,-d3145,0,0,0,0,-d3145,-d3145,0,0,0,d1356,-d1256,0,d1256,0,0
d3246,0,0,d3246,0,0,0,0,0,0,0,0,0,0,0,d3125/2 - d3115/2,0,d3125/2 - d3115/2,0,0,d3125/2 - d3115/2,0,0,0,0,0,0,0,0,0,0,0,0
d3255,0,0,d3255,0,0,d3255,0,-d3144,d3144,0,0,0,d3144,0,d3144,0,0,d3144,0,0,0,d3144,0,0,d3144,0,0,0,0,0,0,0
d3256,0,d3256,0,0,0,0,0,0,0,0,0,0,0,0,d3114/2 - d3124/2,0,0,d3114/2 - d3124/2,0,d3114/2 - d3124/2,d3114/2 - d3124/2,0,0,0,0,0,0,0,0,0,0,0
d3266,0,0,d3266,0,0,d3266,0,-d3166,d3166,0,0,0,d3166,0,d3111/4 - d3112/2 + d3122/4,0,0,d3111/4 - d3112/2 + d3122/4,0,0,0,d3111/4 - d3112/2 + d3122/4,0,0,d3111/4 - d3112/2 + d3122/4,0,0,0,0,0,0,0
d3333,0,0,d3333,0,0,d3333,0,0,d3333,0,0,0,d3333,0,d3333,0,0,d3333,0,0,0,d3333,0,0,d3333,0,0,0,0,0,0,0
d3334,0,d3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3335,0,0,d3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3336,0,d3336,0,0,d3336,0,0,d3336,0,d3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d1114,0,0,d1114,0,0
d3344,0,0,d3344,0,0,d3344,0,d3344,d3344,0,0,0,d3344,0,d3344,0,0,d3344,0,0,0,d3344,0,0,d3344,0,0,0,0,0,0,0
d3345,0,d3345,0,0,d3345,0,0,d3345,0,d3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d1156,0,0,d1156,0,0
d3346,0,0,d3346,0,0,0,0,0,0,0,0,0,0,0,-d3135,0,-d3135,0,0,-d3135,0,0,0,0,0,0,0,0,0,0,0,0
d3355,0,0,d3355,0,0,d3355,0,-d3344,d3344,0,0,0,d3344,0,d3344,0,0,d3344,0,0,0,d3344,0,0,d3344,0,0,0,0,0,0,0
d3356,0,d3356,0,0,0,0,0,0,0,0,0,0,0,0,d3134,0,0,d3134,0,d3134,d3134,0,0,0,0,0,0,0,0,0,0,0
d3366,0,0,d3366,0,0,d3366,0,0,d3366,0,0,0,d3366,0,d3113/2 - d3123/2,0,0,d3113/2 - d3123/2,0,0,0,d3113/2 - d3123/2,0,0,d3113/2 - d3123/2,0,0,0,0,0,0,0
d3444,0,d3444,0,0,0,0,0,0,0,0,0,0,0,0,d3444,0,0,d3444,0,d3444,d3444,0,0,0,0,0,0,0,0,0,0,0
d3445,0,0,d3445,0,0,0,0,0,0,0,0,0,0,0,d3445,0,d3445,0,0,d3445,0,0,0,0,0,0,0,0,0,0,0,0
d3446,0,d3446,0,0,d3446,0,0,d3446,d3446,d3446,d3446,0,0,0,d3145,0,d3145,0,0,0,0,d3145,d3145,0,0,0,d1455,d1455,0,d1455,0,0
d3455,0,d3455,0,0,0,0,0,0,0,0,0,0,0,0,-d3444,0,0,-d3444,0,-d3444,-d3444,0,0,0,0,0,0,0,0,0,0,0
d3456,0,0,d3456,0,0,d3456,0,0,d3456,0,0,0,d3456,0,d3155/2 - d3144/2,0,0,d3155/2 - d3144/2,0,0,0,d3155/2 - d3144/2,0,0,d3155/2 - d3144/2,0,0,0,0,0,0,0
d3466,0,d3466,0,0,0,0,0,0,0,0,0,0,0,0,d3124,0,0,d3124,0,d3124,d3124,0,0,0,0,0,0,0,0,0,0,0
d3555,0,0,d3555,0,0,0,0,0,0,0,0,0,0,0,-d3445,0,-d3445,0,0,-d3445,0,0,0,0,0,0,0,0,0,0,0,0
d3556,0,d3556,0,0,d3556,0,0,d3446,-d3446,d3446,-d3446,0,0,0,-d3145,0,-d3145,0,0,0,0,-d3145,-d3145,0,0,0,d1466,-d1455,0,d1455,0,0
d3566,0,0,d3566,0,0,0,0,0,0,0,0,0,0,0,d3125,0,d3125,0,0,d3125,0,0,0,0,0,0,0,0,0,0,0,0
d3666,0,d3666,0,0,d3666,0,0,d3666,0,d3666,0,0,0,0,-d3116,0,-d3116,0,0,0,0,-d3116,-d3116,0,0,0,d1444,0,0,d1444,0,0
