1,$\bar{1}$,2,$m$,$2/m$,222,$mm2$,$mmm$,$\bar{4}$,4,$\bar{4}2m$,422,$4/m$,$4mm$,$4/mmm$,3,$\bar{3}$,32,$3m$,$\bar{3}m$,$\bar{6}$,$\bar{6}m2$,6,622,$6/m$,$6mm$,$6/mmm$,23,432,$m\bar{3}$,$\bar{4}3m$,$m\bar{3}m$,$\infty$
 d31125,0,0, d31125,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31125,0,                                                                                                 d31125,0,0,                                                                    d31125,0,0,0,0,0,0,0,0,0,0,0,0
 d31126,0, d31126,0,0, d31126,0,0,  d31126,  d31126, d31126,  d31126,0,0,0,                                                                                              -d31116/3,0,                                                                                              -d31116/3,0,0,0,0,                                                                                              -d31116/3,                                                                                              -d31116/3,0,0,0, d12234,  d12234,0, d12234,0,0
 d31133,0,0, d31133,0,0, d31133,0,  d31133,  d31133,0,0,0, d31133,0,                                                                                                 d31133,0,0,                                                                                                 d31133,0,0,0,                                                                                                 d31133,0,0,                                                                                                 d31133,0,0,0,0,0,0,0
 d31134,0, d31134,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31134,0,0,                                                                                                 d31134,0,                                                                    d31134,                                                                  d31134,0,0,0,0,0,0,0,0,0,0,0
 d31135,0,0, d31135,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31135,0,                                                                                                 d31135,0,0,                                                                    d31135,0,0,0,0,0,0,0,0,0,0,0,0
 d31136,0, d31136,0,0, d31136,0,0,  d31136,  d31136, d31136,  d31136,0,0,0,                                                                                                 d31136,0,                                                                                                 d31136,0,0,0,0,                                                                                                 d31136,                                                                                                 d31136,0,0,0, d11224,  d11224,0, d11224,0,0
 d31144,0,0, d31144,0,0, d31144,0,  d31144,  d31144,0,0,0, d31144,0,                                                                                                 d31144,0,0,                                                                                                 d31144,0,0,0,                                                                                                 d31144,0,0,                                                                                                 d31144,0,0,0,0,0,0,0
 d31145,0, d31145,0,0, d31145,0,0,  d31145,  d31145, d31145,  d31145,0,0,0,                                                                                                 d31145,0,                                                                                                 d31145,0,0,0,0,                                                                                                 d31145,                                                                                                 d31145,0,0,0, d12256,  d12256,0, d12256,0,0
 d31146,0,0, d31146,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31146,0,                                                                                                 d31146,0,0,                                                                    d31146,0,0,0,0,0,0,0,0,0,0,0,0
 d31155,0,0, d31155,0,0, d31155,0,  d31155,  d31155,0,0,0, d31155,0,                                                                                                 d31155,0,0,                                                                                                 d31155,0,0,0,                                                                                                 d31155,0,0,                                                                                                 d31155,0,0,0,0,0,0,0
 d31156,0, d31156,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31156,0,0,                                                                                                 d31156,0,                                                                    d31156,                                                                  d31156,0,0,0,0,0,0,0,0,0,0,0
 d31166,0,0, d31166,0,0, d31166,0,  d31166,  d31166,0,0,0, d31166,0,                                                                                                 d31166,0,0,                                                                                                 d31166,0,0,0,                                                                                                 d31166,0,0,                                                                                                 d31166,0,0,0,0,0,0,0
 d31222,0,0, d31222,0,0, d31222,0, -d31112,  d31112,0,0,0, d31112,0,                                                             (2*d31111)/9 + (7*d31112)/9 - (4*d31166)/3,0,0,                                                             (2*d31111)/9 + (7*d31112)/9 - (4*d31166)/3,0,0,0,                                                             (2*d31111)/9 + (7*d31112)/9 - (4*d31166)/3,0,0,                                                             (2*d31111)/9 + (7*d31112)/9 - (4*d31166)/3,0,0,0,0,0,0,0
 d31223,0,0, d31223,0,0, d31223,0, -d31123,  d31123,0,0,0, d31123,0,                                                                                                 d31223,0,0,                                                                                                 d31223,0,0,0,                                                                                                 d31223,0,0,                                                                                                 d31223,0,0,0,0,0,0,0
 d31224,0, d31224,0,0,0,0,0,0,0,0,0,0,0,0,                                                                   (2*d31156)/3 - d31124 - (2*d31114)/9,0,0,                                                                   (2*d31156)/3 - d31124 - (2*d31114)/9,0,                                      (2*d31156)/3 - d31124 - (2*d31114)/9,                                    (2*d31156)/3 - d31124 - (2*d31114)/9,0,0,0,0,0,0,0,0,0,0,0
 d31225,0,0, d31225,0,0,0,0,0,0,0,0,0,0,0,                                                                 - (2*d31115)/9 - d31125 - (2*d31146)/3,0,                                                                 - (2*d31115)/9 - d31125 - (2*d31146)/3,0,0,                                    - (2*d31115)/9 - d31125 - (2*d31146)/3,0,0,0,0,0,0,0,0,0,0,0,0
 d31226,0, d31226,0,0, d31226,0,0,  d31126, -d31126, d31126, -d31126,0,0,0,                                                                                              -d31116/3,0,                                                                                              -d31116/3,0,0,0,0,                                                                                              -d31116/3,                                                                                              -d31116/3,0,0,0, d12334, -d12234,0, d12234,0,0
 d31233,0,0, d31233,0,0, d31233,0,0,  d31233,0,0,0, d31233,0,                                                                                                 d31233,0,0,                                                                                                 d31233,0,0,0,                                                                                                 d31233,0,0,                                                                                                 d31233,0,0,0,0,0,0,0
 d31234,0, d31234,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31234,0,0,                                                                                                 d31234,0,                                                                    d31234,                                                                  d31234,0,0,0,0,0,0,0,0,0,0,0
 d31235,0,0, d31235,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31235,0,                                                                                                 d31235,0,0,                                                                    d31235,0,0,0,0,0,0,0,0,0,0,0,0
 d31236,0, d31236,0,0, d31236,0,0,  d31236,0, d31236,0,0,0,0,                                                                                                -d31136,0,                                                                                                -d31136,0,0,0,0,                                                                                                -d31136,                                                                                                -d31136,0,0,0, d11234,0,0, d11234,0,0
 d31244,0,0, d31244,0,0, d31244,0,  d31244,  d31244,0,0,0, d31244,0,                                                                                                 d31244,0,0,                                                                                                 d31244,0,0,0,                                                                                                 d31244,0,0,                                                                                                 d31244,0,0,0,0,0,0,0
 d31245,0, d31245,0,0, d31245,0,0,  d31245,0, d31245,0,0,0,0,                                                                                                 d31245,0,                                                                                                 d31245,0,0,0,0,                                                                                                 d31245,                                                                                                 d31245,0,0,0, d12356,0,0, d12356,0,0
 d31246,0,0, d31246,0,0,0,0,0,0,0,0,0,0,0,                                                                                  - d31115/6 - d31125/2,0,                                                                                  - d31115/6 - d31125/2,0,0,                                                     - d31115/6 - d31125/2,0,0,0,0,0,0,0,0,0,0,0,0
 d31255,0,0, d31255,0,0, d31255,0, -d31244,  d31244,0,0,0, d31244,0,                                                                                                 d31255,0,0,                                                                                                 d31255,0,0,0,                                                                                                 d31255,0,0,                                                                                                 d31255,0,0,0,0,0,0,0
 d31256,0, d31256,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                    d31114/6 + d31124/2,0,0,                                                                                    d31114/6 + d31124/2,0,                                                       d31114/6 + d31124/2,                                                     d31114/6 + d31124/2,0,0,0,0,0,0,0,0,0,0,0
 d31266,0,0, d31266,0,0, d31266,0,0,  d31266,0,0,0, d31266,0,                                                                        d31111/12 + d31112/6 - d31122/4,0,0,                                                                        d31111/12 + d31112/6 - d31122/4,0,0,0,                                                                        d31111/12 + d31112/6 - d31122/4,0,0,                                                                        d31111/12 + d31112/6 - d31122/4,0,0,0,0,0,0,0
 d31333,0,0, d31333,0,0, d31333,0,  d31333,  d31333,0,0,0, d31333,0,                                                                                                 d31333,0,0,                                                                                                 d31333,0,0,0,                                                                                                 d31333,0,0,                                                                                                 d31333,0,0,0,0,0,0,0
 d31334,0, d31334,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31334,0,0,                                                                                                 d31334,0,                                                                    d31334,                                                                  d31334,0,0,0,0,0,0,0,0,0,0,0
 d31335,0,0, d31335,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31335,0,                                                                                                 d31335,0,0,                                                                    d31335,0,0,0,0,0,0,0,0,0,0,0,0
 d31336,0, d31336,0,0, d31336,0,0,  d31336,  d31336, d31336,  d31336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, d11124,  d11124,0, d11124,0,0
 d31344,0,0, d31344,0,0, d31344,0,  d31344,  d31344,0,0,0, d31344,0,                                                                                                 d31344,0,0,                                                                                                 d31344,0,0,0,                                                                                                 d31344,0,0,                                                                                                 d31344,0,0,0,0,0,0,0
 d31345,0, d31345,0,0, d31345,0,0,  d31345,  d31345, d31345,  d31345,0,0,0,                                                                                                 d31345,0,                                                                                                 d31345,0,0,0,0,                                                                                                 d31345,                                                                                                 d31345,0,0,0, d11256,  d11256,0, d11256,0,0
 d31346,0,0, d31346,0,0,0,0,0,0,0,0,0,0,0,                                                                              - d31135/2 - (3*d31235)/2,0,                                                                              - d31135/2 - (3*d31235)/2,0,0,                                                 - d31135/2 - (3*d31235)/2,0,0,0,0,0,0,0,0,0,0,0,0
 d31355,0,0, d31355,0,0, d31355,0,  d31355,  d31355,0,0,0, d31355,0,                                                                                                 d31355,0,0,                                                                                                 d31355,0,0,0,                                                                                                 d31355,0,0,                                                                                                 d31355,0,0,0,0,0,0,0
 d31356,0, d31356,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                d31134/2 + (3*d31234)/2,0,0,                                                                                d31134/2 + (3*d31234)/2,0,                                                   d31134/2 + (3*d31234)/2,                                                 d31134/2 + (3*d31234)/2,0,0,0,0,0,0,0,0,0,0,0
 d31366,0,0, d31366,0,0, d31366,0,  d31366,  d31366,0,0,0, d31366,0,                                                                     d31113/4 + d31123/2 - (3*d31223)/4,0,0,                                                                     d31113/4 + d31123/2 - (3*d31223)/4,0,0,0,                                                                     d31113/4 + d31123/2 - (3*d31223)/4,0,0,                                                                     d31113/4 + d31123/2 - (3*d31223)/4,0,0,0,0,0,0,0
 d31444,0, d31444,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31444,0,0,                                                                                                 d31444,0,                                                                    d31444,                                                                  d31444,0,0,0,0,0,0,0,0,0,0,0
 d31445,0,0, d31445,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31445,0,                                                                                                 d31445,0,0,                                                                    d31445,0,0,0,0,0,0,0,0,0,0,0,0
 d31446,0, d31446,0,0, d31446,0,0,  d31446,  d31446, d31446,  d31446,0,0,0,                                                                                d31145/2 + (3*d31245)/2,0,                                                                                d31145/2 + (3*d31245)/2,0,0,0,0,                                                                                d31145/2 + (3*d31245)/2,                                                                                d31145/2 + (3*d31245)/2,0,0,0, d12455,  d12455,0, d12455,0,0
 d31455,0, d31455,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31455,0,0,                                                                                                 d31455,0,                                                                    d31455,                                                                  d31455,0,0,0,0,0,0,0,0,0,0,0
 d31456,0,0, d31456,0,0, d31456,0,  d31456,  d31456,0,0,0, d31456,0,                                                      d31155/4 - d31144/4 - (3*d31244)/4 + (3*d31255)/4,0,0,                                                      d31155/4 - d31144/4 - (3*d31244)/4 + (3*d31255)/4,0,0,0,                                                      d31155/4 - d31144/4 - (3*d31244)/4 + (3*d31255)/4,0,0,                                                      d31155/4 - d31144/4 - (3*d31244)/4 + (3*d31255)/4,0,0,0,0,0,0,0
 d31466,0, d31466,0,0,0,0,0,0,0,0,0,0,0,0,                                                                        d31156/2 - d31124/4 - d31114/12,0,0,                                                                        d31156/2 - d31124/4 - d31114/12,0,                                           d31156/2 - d31124/4 - d31114/12,                                         d31156/2 - d31124/4 - d31114/12,0,0,0,0,0,0,0,0,0,0,0
 d31555,0,0, d31555,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31555,0,                                                                                                 d31555,0,0,                                                                    d31555,0,0,0,0,0,0,0,0,0,0,0,0
 d31556,0, d31556,0,0, d31556,0,0,  d31556,  d31556, d31556,  d31556,0,0,0,                                                                              - d31145/2 - (3*d31245)/2,0,                                                                              - d31145/2 - (3*d31245)/2,0,0,0,0,                                                                              - d31145/2 - (3*d31245)/2,                                                                              - d31145/2 - (3*d31245)/2,0,0,0, d12466,  d12466,0, d12466,0,0
 d31566,0,0, d31566,0,0,0,0,0,0,0,0,0,0,0,                                                                      - d31115/12 - d31125/4 - d31146/2,0,                                                                      - d31115/12 - d31125/4 - d31146/2,0,0,                                         - d31115/12 - d31125/4 - d31146/2,0,0,0,0,0,0,0,0,0,0,0,0
 d31666,0, d31666,0,0, d31666,0,0,  d31666,  d31666, d31666,  d31666,0,0,0,                                                                                              -d31116/3,0,                                                                                              -d31116/3,0,0,0,0,                                                                                              -d31116/3,                                                                                              -d31116/3,0,0,0, d12444,  d12444,0, d12444,0,0
 d32222,0,0, d32222,0,0, d32222,0, -d31111,  d31111,0,0,0, d31111,0,                                                             (5*d31111)/9 + (4*d31112)/9 + (8*d31166)/3,0,0,                                                             (5*d31111)/9 + (4*d31112)/9 + (8*d31166)/3,0,0,0,                                                             (5*d31111)/9 + (4*d31112)/9 + (8*d31166)/3,0,0,                                                             (5*d31111)/9 + (4*d31112)/9 + (8*d31166)/3,0,0,0,0,0,0,0
 d32223,0,0, d32223,0,0, d32223,0, -d31113,  d31113,0,0,0, d31113,0,                                                                               d31113 + d31123 - d31223,0,0,                                                                               d31113 + d31123 - d31223,0,0,0,                                                                               d31113 + d31123 - d31223,0,0,                                                                               d31113 + d31123 - d31223,0,0,0,0,0,0,0
 d32224,0, d32224,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                  - d31114/3 - 2*d31156,0,0,                                                                                  - d31114/3 - 2*d31156,0,                                                     - d31114/3 - 2*d31156,                                                   - d31114/3 - 2*d31156,0,0,0,0,0,0,0,0,0,0,0
 d32225,0,0, d32225,0,0,0,0,0,0,0,0,0,0,0,                                                                                    2*d31146 - d31115/3,0,                                                                                    2*d31146 - d31115/3,0,0,                                                       2*d31146 - d31115/3,0,0,0,0,0,0,0,0,0,0,0,0
 d32226,0, d32226,0,0, d32226,0,0,  d31116, -d31116, d31116, -d31116,0,0,0,                                                                                                 d31116,0,                                                                                                 d31116,0,0,0,0,                                                                                                 d31116,                                                                                                 d31116,0,0,0, d13334, -d12224,0, d12224,0,0
 d32233,0,0, d32233,0,0, d32233,0, -d31133,  d31133,0,0,0, d31133,0,                                                                                                 d31133,0,0,                                                                                                 d31133,0,0,0,                                                                                                 d31133,0,0,                                                                                                 d31133,0,0,0,0,0,0,0
 d32234,0, d32234,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                    - d31134 - 2*d31234,0,0,                                                                                    - d31134 - 2*d31234,0,                                                       - d31134 - 2*d31234,                                                     - d31134 - 2*d31234,0,0,0,0,0,0,0,0,0,0,0
 d32235,0,0, d32235,0,0,0,0,0,0,0,0,0,0,0,                                                                                    - d31135 - 2*d31235,0,                                                                                    - d31135 - 2*d31235,0,0,                                                       - d31135 - 2*d31235,0,0,0,0,0,0,0,0,0,0,0,0
 d32236,0, d32236,0,0, d32236,0,0,  d31136, -d31136, d31136, -d31136,0,0,0,                                                                                                 d31136,0,                                                                                                 d31136,0,0,0,0,                                                                                                 d31136,                                                                                                 d31136,0,0,0, d11334, -d11224,0, d11224,0,0
 d32244,0,0, d32244,0,0, d32244,0, -d31155,  d31155,0,0,0, d31155,0,                                                                               d31155 - d31244 + d31255,0,0,                                                                               d31155 - d31244 + d31255,0,0,0,                                                                               d31155 - d31244 + d31255,0,0,                                                                               d31155 - d31244 + d31255,0,0,0,0,0,0,0
 d32245,0, d32245,0,0, d32245,0,0,  d31145, -d31145, d31145, -d31145,0,0,0,                                                                                    - d31145 - 2*d31245,0,                                                                                    - d31145 - 2*d31245,0,0,0,0,                                                                                    - d31145 - 2*d31245,                                                                                    - d31145 - 2*d31245,0,0,0, d13356, -d12256,0, d12256,0,0
 d32246,0,0, d32246,0,0,0,0,0,0,0,0,0,0,0,                                                                              - (4*d31115)/9 - d31146/3,0,                                                                              - (4*d31115)/9 - d31146/3,0,0,                                                 - (4*d31115)/9 - d31146/3,0,0,0,0,0,0,0,0,0,0,0,0
 d32255,0,0, d32255,0,0, d32255,0, -d31144,  d31144,0,0,0, d31144,0,                                                                               d31144 + d31244 - d31255,0,0,                                                                               d31144 + d31244 - d31255,0,0,0,                                                                               d31144 + d31244 - d31255,0,0,                                                                               d31144 + d31244 - d31255,0,0,0,0,0,0,0
 d32256,0, d32256,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                (4*d31114)/9 - d31156/3,0,0,                                                                                (4*d31114)/9 - d31156/3,0,                                                   (4*d31114)/9 - d31156/3,                                                 (4*d31114)/9 - d31156/3,0,0,0,0,0,0,0,0,0,0,0
 d32266,0,0, d32266,0,0, d32266,0, -d31166,  d31166,0,0,0, d31166,0,                                                                 (2*d31111)/9 - (2*d31112)/9 - d31166/3,0,0,                                                                 (2*d31111)/9 - (2*d31112)/9 - d31166/3,0,0,0,                                                                 (2*d31111)/9 - (2*d31112)/9 - d31166/3,0,0,                                                                 (2*d31111)/9 - (2*d31112)/9 - d31166/3,0,0,0,0,0,0,0
 d32333,0,0, d32333,0,0, d32333,0, -d31333,  d31333,0,0,0, d31333,0,                                                                                                 d31333,0,0,                                                                                                 d31333,0,0,0,                                                                                                 d31333,0,0,                                                                                                 d31333,0,0,0,0,0,0,0
 d32334,0, d32334,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                -d31334,0,0,                                                                                                -d31334,0,                                                                   -d31334,                                                                 -d31334,0,0,0,0,0,0,0,0,0,0,0
 d32335,0,0, d32335,0,0,0,0,0,0,0,0,0,0,0,                                                                                                -d31335,0,                                                                                                -d31335,0,0,                                                                   -d31335,0,0,0,0,0,0,0,0,0,0,0,0
 d32336,0, d32336,0,0, d32336,0,0,  d31336, -d31336, d31336, -d31336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, d11134, -d11124,0, d11124,0,0
 d32344,0,0, d32344,0,0, d32344,0, -d31355,  d31355,0,0,0, d31355,0,                                                                                                 d31355,0,0,                                                                                                 d31355,0,0,0,                                                                                                 d31355,0,0,                                                                                                 d31355,0,0,0,0,0,0,0
 d32345,0, d32345,0,0, d32345,0,0,  d31345, -d31345, d31345, -d31345,0,0,0,                                                                                                -d31345,0,                                                                                                -d31345,0,0,0,0,                                                                                                -d31345,                                                                                                -d31345,0,0,0, d11356, -d11256,0, d11256,0,0
 d32346,0,0, d32346,0,0,0,0,0,0,0,0,0,0,0,                                                                                    d31235/2 - d31135/2,0,                                                                                    d31235/2 - d31135/2,0,0,                                                       d31235/2 - d31135/2,0,0,0,0,0,0,0,0,0,0,0,0
 d32355,0,0, d32355,0,0, d32355,0, -d31344,  d31344,0,0,0, d31344,0,                                                                                                 d31344,0,0,                                                                                                 d31344,0,0,0,                                                                                                 d31344,0,0,                                                                                                 d31344,0,0,0,0,0,0,0
 d32356,0, d32356,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                    d31134/2 - d31234/2,0,0,                                                                                    d31134/2 - d31234/2,0,                                                       d31134/2 - d31234/2,                                                     d31134/2 - d31234/2,0,0,0,0,0,0,0,0,0,0,0
 d32366,0,0, d32366,0,0, d32366,0, -d31366,  d31366,0,0,0, d31366,0,                                                                         d31113/4 - d31123/2 + d31223/4,0,0,                                                                         d31113/4 - d31123/2 + d31223/4,0,0,0,                                                                         d31113/4 - d31123/2 + d31223/4,0,0,                                                                         d31113/4 - d31123/2 + d31223/4,0,0,0,0,0,0,0
 d32444,0, d32444,0,0,0,0,0,0,0,0,0,0,0,0,                                                                              - d31444/2 - (3*d31455)/2,0,0,                                                                              - d31444/2 - (3*d31455)/2,0,                                                 - d31444/2 - (3*d31455)/2,                                               - d31444/2 - (3*d31455)/2,0,0,0,0,0,0,0,0,0,0,0
 d32445,0,0, d32445,0,0,0,0,0,0,0,0,0,0,0,                                                                                    d31445/2 - d31555/2,0,                                                                                    d31445/2 - d31555/2,0,0,                                                       d31445/2 - d31555/2,0,0,0,0,0,0,0,0,0,0,0,0
 d32446,0, d32446,0,0, d32446,0,0,  d31556, -d31556, d31556, -d31556,0,0,0,                                                                                    d31145/2 - d31245/2,0,                                                                                    d31145/2 - d31245/2,0,0,0,0,                                                                                    d31145/2 - d31245/2,                                                                                    d31145/2 - d31245/2,0,0,0, d13455, -d12466,0, d12466,0,0
 d32455,0, d32455,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                    d31455/2 - d31444/2,0,0,                                                                                    d31455/2 - d31444/2,0,                                                       d31455/2 - d31444/2,                                                     d31455/2 - d31444/2,0,0,0,0,0,0,0,0,0,0,0
 d32456,0,0, d32456,0,0, d32456,0, -d31456,  d31456,0,0,0, d31456,0,                                                              d31155/4 - d31144/4 + d31244/4 - d31255/4,0,0,                                                              d31155/4 - d31144/4 + d31244/4 - d31255/4,0,0,0,                                                              d31155/4 - d31144/4 + d31244/4 - d31255/4,0,0,                                                              d31155/4 - d31144/4 + d31244/4 - d31255/4,0,0,0,0,0,0,0
 d32466,0, d32466,0,0,0,0,0,0,0,0,0,0,0,0,                                                                    d31124/4 - (5*d31114)/36 + d31156/6,0,0,                                                                    d31124/4 - (5*d31114)/36 + d31156/6,0,                                       d31124/4 - (5*d31114)/36 + d31156/6,                                     d31124/4 - (5*d31114)/36 + d31156/6,0,0,0,0,0,0,0,0,0,0,0
 d32555,0,0, d32555,0,0,0,0,0,0,0,0,0,0,0,                                                                              - (3*d31445)/2 - d31555/2,0,                                                                              - (3*d31445)/2 - d31555/2,0,0,                                                 - (3*d31445)/2 - d31555/2,0,0,0,0,0,0,0,0,0,0,0,0
 d32556,0, d32556,0,0, d32556,0,0,  d31446, -d31446, d31446, -d31446,0,0,0,                                                                                    d31245/2 - d31145/2,0,                                                                                    d31245/2 - d31145/2,0,0,0,0,                                                                                    d31245/2 - d31145/2,                                                                                    d31245/2 - d31145/2,0,0,0, d13466, -d12455,0, d12455,0,0
 d32566,0,0, d32566,0,0,0,0,0,0,0,0,0,0,0,                                                                    d31125/4 - (5*d31115)/36 - d31146/6,0,                                                                    d31125/4 - (5*d31115)/36 - d31146/6,0,0,                                       d31125/4 - (5*d31115)/36 - d31146/6,0,0,0,0,0,0,0,0,0,0,0,0
 d32666,0, d32666,0,0, d32666,0,0,  d31666, -d31666, d31666, -d31666,0,0,0,                                                                                              -d31116/3,0,                                                                                              -d31116/3,0,0,0,0,                                                                                              -d31116/3,                                                                                              -d31116/3,0,0,0, d13444, -d12444,0, d12444,0,0
 d33333,0,0, d33333,0,0, d33333,0,0,  d33333,0,0,0, d33333,0,                                                                                                 d33333,0,0,                                                                                                 d33333,0,0,0,                                                                                                 d33333,0,0,                                                                                                 d33333,0,0,0,0,0,0,0
 d33334,0, d33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d33335,0,0, d33335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 d33336,0, d33336,0,0, d33336,0,0,  d33336,0, d33336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, d11114,0,0, d11114,0,0
 d33344,0,0, d33344,0,0, d33344,0,  d33344,  d33344,0,0,0, d33344,0,                                                                                                 d33344,0,0,                                                                                                 d33344,0,0,0,                                                                                                 d33344,0,0,                                                                                                 d33344,0,0,0,0,0,0,0
 d33345,0, d33345,0,0, d33345,0,0,  d33345,0, d33345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, d11156,0,0, d11156,0,0
 d33346,0,0, d33346,0,0,0,0,0,0,0,0,0,0,0,                                                                                                -d31335,0,                                                                                                -d31335,0,0,                                                                   -d31335,0,0,0,0,0,0,0,0,0,0,0,0
 d33355,0,0, d33355,0,0, d33355,0, -d33344,  d33344,0,0,0, d33344,0,                                                                                                 d33344,0,0,                                                                                                 d33344,0,0,0,                                                                                                 d33344,0,0,                                                                                                 d33344,0,0,0,0,0,0,0
 d33356,0, d33356,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31334,0,0,                                                                                                 d31334,0,                                                                    d31334,                                                                  d31334,0,0,0,0,0,0,0,0,0,0,0
 d33366,0,0, d33366,0,0, d33366,0,0,  d33366,0,0,0, d33366,0,                                                                                    d31133/2 - d31233/2,0,0,                                                                                    d31133/2 - d31233/2,0,0,0,                                                                                    d31133/2 - d31233/2,0,0,                                                                                    d31133/2 - d31233/2,0,0,0,0,0,0,0
 d33444,0, d33444,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d33444,0,0,                                                                                                 d33444,0,                                                                    d33444,                                                                  d33444,0,0,0,0,0,0,0,0,0,0,0
 d33445,0,0, d33445,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d33445,0,                                                                                                 d33445,0,0,                                                                    d33445,0,0,0,0,0,0,0,0,0,0,0,0
 d33446,0, d33446,0,0, d33446,0,0,  d33446,  d33446, d33446,  d33446,0,0,0,                                                                                                 d31345,0,                                                                                                 d31345,0,0,0,0,                                                                                                 d31345,                                                                                                 d31345,0,0,0, d11455,  d11455,0, d11455,0,0
 d33455,0, d33455,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                -d33444,0,0,                                                                                                -d33444,0,                                                                   -d33444,                                                                 -d33444,0,0,0,0,0,0,0,0,0,0,0
 d33456,0,0, d33456,0,0, d33456,0,0,  d33456,0,0,0, d33456,0,                                                                                    d31355/2 - d31344/2,0,0,                                                                                    d31355/2 - d31344/2,0,0,0,                                                                                    d31355/2 - d31344/2,0,0,                                                                                    d31355/2 - d31344/2,0,0,0,0,0,0,0
 d33466,0, d33466,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31234,0,0,                                                                                                 d31234,0,                                                                    d31234,                                                                  d31234,0,0,0,0,0,0,0,0,0,0,0
 d33555,0,0, d33555,0,0,0,0,0,0,0,0,0,0,0,                                                                                                -d33445,0,                                                                                                -d33445,0,0,                                                                   -d33445,0,0,0,0,0,0,0,0,0,0,0,0
 d33556,0, d33556,0,0, d33556,0,0,  d33446, -d33446, d33446, -d33446,0,0,0,                                                                                                -d31345,0,                                                                                                -d31345,0,0,0,0,                                                                                                -d31345,                                                                                                -d31345,0,0,0, d11466, -d11455,0, d11455,0,0
 d33566,0,0, d33566,0,0,0,0,0,0,0,0,0,0,0,                                                                                                 d31235,0,                                                                                                 d31235,0,0,                                                                    d31235,0,0,0,0,0,0,0,0,0,0,0,0
 d33666,0, d33666,0,0, d33666,0,0,  d33666,0, d33666,0,0,0,0,                                                                                                -d31136,0,                                                                                                -d31136,0,0,0,0,                                                                                                -d31136,                                                                                                -d31136,0,0,0, d11444,0,0, d11444,0,0
 d34444,0,0, d34444,0,0, d34444,0,  d34444,  d34444,0,0,0, d34444,0,                                                                                                 d34444,0,0,                                                                                                 d34444,0,0,0,                                                                                                 d34444,0,0,                                                                                                 d34444,0,0,0,0,0,0,0
 d34445,0, d34445,0,0, d34445,0,0,  d34445,  d34445, d34445,  d34445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, d15556,  d15556,0, d15556,0,0
 d34446,0,0, d34446,0,0,0,0,0,0,0,0,0,0,0,                                                                          - (3*d31445)/4 - (3*d31555)/4,0,                                                                          - (3*d31445)/4 - (3*d31555)/4,0,0,                                             - (3*d31445)/4 - (3*d31555)/4,0,0,0,0,0,0,0,0,0,0,0,0
 d34455,0,0, d34455,0,0, d34455,0,0,  d34455,0,0,0, d34455,0,                                                                                               d34444/3,0,0,                                                                                               d34444/3,0,0,0,                                                                                               d34444/3,0,0,                                                                                               d34444/3,0,0,0,0,0,0,0
 d34456,0, d34456,0,0,0,0,0,0,0,0,0,0,0,0,                                                                                    d31444/4 + d31455/4,0,0,                                                                                    d31444/4 + d31455/4,0,                                                       d31444/4 + d31455/4,                                                     d31444/4 + d31455/4,0,0,0,0,0,0,0,0,0,0,0
